feature,importance
201613_s_at,1.5492799571171016e-06
201614_s_at,0.0
201615_x_at,0.0
201616_s_at,0.0
201617_x_at,9.977706938561072e-06
201618_x_at,0.0
201619_at,3.2365471089571974e-08
201620_at,3.3426082603777986e-05
201621_at,0.0
201622_at,0.0
201623_s_at,1.857176967169938e-06
201624_at,0.0
201625_s_at,0.0
201626_at,0.0
201627_s_at,2.3031165500861895e-06
201628_s_at,0.0
201629_s_at,0.0
201630_s_at,1.7146206016537918e-06
201631_s_at,0.0
201632_at,0.0
201633_s_at,0.0
201634_s_at,0.0
201635_s_at,0.0
201636_at,6.155640264651618e-07
201637_s_at,0.0
201638_s_at,0.0
201639_s_at,0.0
201640_x_at,0.0
201641_at,3.078224939207046e-05
201642_at,0.0
201643_x_at,0.0
201644_at,0.0
201645_at,7.119045723551309e-06
201646_at,0.0
201647_s_at,0.0
201648_at,0.0
201649_at,0.0
201650_at,2.1568341194285953e-09
201651_s_at,0.0
201652_at,0.0
201653_at,0.0
201654_s_at,1.1142795956999792e-10
201655_s_at,0.0
201656_at,0.0
201657_at,0.0
201658_at,0.0
201659_s_at,0.0
201660_at,0.0
201661_s_at,0.0
201662_s_at,0.0
201663_s_at,3.156840512193347e-06
201664_at,1.880445003490424e-07
201665_x_at,4.375083668106617e-06
201666_at,0.0
201667_at,0.0
201668_x_at,0.0
201669_s_at,0.0
201670_s_at,0.0
201671_x_at,0.0
201672_s_at,5.285377995415428e-09
201673_s_at,0.0
201674_s_at,0.0
201675_at,0.0
201676_x_at,0.0
201677_at,4.2182578082848826e-05
201678_s_at,0.0
201679_at,0.0
201680_x_at,3.267311841333321e-06
201681_s_at,0.0
201682_at,0.0
201683_x_at,0.0
201684_s_at,0.0
201685_s_at,0.0
201686_x_at,0.0
201687_s_at,0.0
201688_s_at,0.0
201689_s_at,0.0
201690_s_at,0.0
201691_s_at,0.0
201692_at,3.546662172014832e-05
201693_s_at,0.0
201694_s_at,0.0
201695_s_at,0.0
201696_at,0.0
201697_s_at,0.0
201698_s_at,9.862924560792071e-08
201699_at,3.910041819786604e-07
201700_at,3.3859934729844337e-08
201701_s_at,0.0
201702_s_at,0.0
201703_s_at,8.316319325615803e-06
201704_at,5.6106779836109074e-08
201705_at,0.0
201706_s_at,0.00034422394887459115
201707_at,0.0
201708_s_at,0.0
201709_s_at,0.0
201710_at,2.5710182803613897e-11
201711_x_at,0.0
201712_s_at,0.0
201713_s_at,0.0
201714_at,0.0
201715_s_at,2.2941821109466757e-07
201716_at,0.0
201717_at,0.0
201718_s_at,0.0
201719_s_at,0.0
201720_s_at,1.3460831561482287e-09
201721_s_at,0.0
201722_s_at,0.0
201723_s_at,0.0
201724_s_at,0.0
201725_at,0.0
201726_at,3.6514996846601794e-07
201727_s_at,0.0
201728_s_at,5.855861770952918e-08
201729_s_at,0.00041915525461007775
201730_s_at,0.0017959551932868081
201731_s_at,0.0
201732_s_at,0.0
201733_at,0.0
201734_at,0.0
201735_s_at,0.0
201736_s_at,0.0
201737_s_at,0.0
201738_at,0.0
201739_at,0.0
201740_at,0.0006535898006697108
201741_x_at,0.0
201742_x_at,0.0
201743_at,6.644860303726113e-08
201744_s_at,0.0
201745_at,8.258322704552385e-05
201746_at,0.0
201747_s_at,0.0
201748_s_at,0.0
201749_at,0.0
201750_s_at,0.0
201751_at,0.0
201752_s_at,0.0
201753_s_at,0.00014690795093567295
201754_at,0.0
201755_at,3.9887617909227825e-09
201756_at,2.9385351143548995e-07
201757_at,7.165060644262092e-07
201758_at,0.0
201759_at,0.0
201760_s_at,0.0
201761_at,6.230608786469938e-09
201762_s_at,0.0
201763_s_at,1.1331453238239398e-06
201764_at,0.0
201765_s_at,0.0
201766_at,0.0
201767_s_at,3.473735234561206e-05
201768_s_at,0.0
201769_at,0.0
201770_at,0.0
201771_at,0.0
201772_at,0.0
201773_at,0.0
201774_s_at,0.0
201775_s_at,0.0
201776_s_at,0.0
201777_s_at,0.0
201778_s_at,0.0
201779_s_at,0.0
201780_s_at,0.0005176594700377567
201781_s_at,0.0
201782_s_at,0.001225682454609468
201783_s_at,1.5002840258632476e-07
201784_s_at,0.0
201785_at,0.0
201786_s_at,1.2594808462505932e-06
201787_at,0.0
201788_at,3.3208106307944316e-08
201789_at,0.0
201790_s_at,1.2873652868707374e-07
201791_s_at,0.00014894539129707047
201792_at,0.0
201793_x_at,1.1147026960263586e-07
201794_s_at,0.0
201795_at,3.0561214492183595e-07
201796_s_at,0.0
201797_s_at,0.0
201798_s_at,0.0
201799_s_at,3.51736409624096e-06
201800_s_at,0.0
201801_s_at,1.4684063881579664e-07
201802_at,3.707846157728828e-05
201803_at,0.0
201804_x_at,0.0
201805_at,0.0
201806_s_at,0.0
201807_at,2.1179868903097975e-08
201808_s_at,9.083102100476168e-07
201809_s_at,0.0
201810_s_at,8.529844219816221e-08
201811_x_at,0.0
201812_s_at,0.0
201813_s_at,0.0
201814_at,0.0
201815_s_at,0.0
201816_s_at,0.0
201817_at,3.4272826721953455e-09
201818_at,0.0
201819_at,0.00026558563825358436
201820_at,0.0
201821_s_at,0.0
201822_at,0.0
201823_s_at,0.0
201824_at,3.1820938015797405e-06
201825_s_at,0.0
201826_s_at,8.17794998473895e-10
201827_at,0.0
201828_x_at,0.0
201829_at,2.0207992111313346e-06
201830_s_at,0.0
201831_s_at,0.0
201832_s_at,0.0
201833_at,0.0
201834_at,0.0
201835_s_at,0.0
201836_s_at,0.0
201837_s_at,0.0
201838_s_at,0.0
201839_s_at,0.0
201840_at,0.0
201841_s_at,0.0
201842_s_at,0.0
201843_s_at,0.0
201844_s_at,8.297800357995563e-08
201845_s_at,0.0
201846_s_at,0.0
201847_at,0.0
201848_s_at,0.0
201849_at,0.0
201850_at,0.0
201851_at,0.0
201852_x_at,0.0
201853_s_at,0.0
201854_s_at,0.0
201855_s_at,0.0
201856_s_at,7.040058110504938e-05
201857_at,0.0
201858_s_at,0.0
201859_at,0.0
201860_s_at,0.0
201861_s_at,0.0
201862_s_at,0.0
201863_at,0.0
201864_at,0.0
201865_x_at,0.0
201866_s_at,0.0
201867_s_at,1.6054575587097786e-05
201868_s_at,4.808112675993154e-05
201869_s_at,0.0
201870_at,0.0
201871_s_at,5.400788891209783e-08
201872_s_at,6.099178743879253e-06
201873_s_at,0.0
201874_at,0.0
201875_s_at,0.0
201876_at,6.46885395834813e-10
201877_s_at,0.0
201878_at,0.0
201879_at,0.0
201880_at,0.0
201881_s_at,0.0
201882_x_at,0.0
201883_s_at,0.0
201884_at,0.0
201885_s_at,4.110596829858452e-06
201886_at,0.0
201887_at,1.3342061841335355e-05
201888_s_at,6.351119808870381e-07
201889_at,0.0
201890_at,2.460345051034899e-07
201891_s_at,0.0
201892_s_at,2.8950017757321024e-06
201893_x_at,0.0
201894_s_at,0.0
201895_at,3.4820719414723556e-07
201896_s_at,0.0
201897_s_at,0.0
201898_s_at,3.1498068556352026e-06
201899_s_at,0.0
201900_s_at,1.3192348768117378e-06
201901_s_at,0.0
201902_s_at,0.0
201903_at,0.0
201904_s_at,2.0963964595431562e-07
201905_s_at,0.0
201906_s_at,0.0
201907_x_at,0.0
201908_at,0.0
201909_at,0.0
201910_at,0.0
201911_s_at,0.00015923197123032627
201912_s_at,0.0
201913_s_at,0.0
201914_s_at,5.085030172013805e-06
201915_at,0.0
201916_s_at,0.0
201917_s_at,0.0
201918_at,0.0
201919_at,0.0
201920_at,0.0
201921_at,7.618785785313328e-10
201922_at,0.0
201923_at,0.0
201924_at,0.0
201925_s_at,0.0
201926_s_at,0.0
201927_s_at,0.0
201928_at,0.0
201929_s_at,0.0
201930_at,4.6720148453036156e-07
201931_at,0.0
201932_at,0.0
201933_at,0.0
201934_at,4.691939962092799e-09
201935_s_at,0.0
201936_s_at,0.0
201937_s_at,0.0
201938_at,0.0
201939_at,0.0
201940_at,0.0
201941_at,3.5810947140882777e-08
201942_s_at,0.0
201943_s_at,0.0
201944_at,0.0
201945_at,0.0
201946_s_at,2.5246371986042957e-06
201947_s_at,0.0
201948_at,0.0
201949_x_at,4.706971918608009e-09
201950_x_at,0.0
201951_at,0.0
201952_at,0.0
201953_at,0.0
201954_at,0.0
201955_at,0.0
201956_s_at,8.505211395652462e-07
201957_at,0.0
201958_s_at,0.0
201959_s_at,1.0165459811382728e-07
201960_s_at,0.0
201961_s_at,0.0
201962_s_at,0.0
201963_at,0.0
201964_at,0.0
201965_s_at,0.0
201966_at,0.0
201967_at,3.508068945292563e-08
201968_s_at,0.0
201969_at,0.0
201970_s_at,0.0
201971_s_at,0.0
201972_at,0.0
201973_s_at,0.0
201974_s_at,0.0
201975_at,0.0
201976_s_at,0.0
201977_s_at,0.0
201978_s_at,7.395492503798537e-08
201979_s_at,0.0
201980_s_at,0.0
201981_at,0.0
201982_s_at,0.0005287683416617261
201983_s_at,0.0
201984_s_at,0.0
201985_at,0.0
201986_at,0.0
201987_at,0.0
201988_s_at,0.0
201989_s_at,0.0
201990_s_at,1.0843491037905866e-07
201991_s_at,0.0
201992_s_at,1.3549771392215165e-07
201993_x_at,1.7645169980118508e-07
201994_at,6.757772667420545e-08
201995_at,0.0
201996_s_at,0.0
201997_s_at,0.0
201998_at,4.0332220004228024e-05
201999_s_at,0.0
202000_at,1.0776531285554316e-06
202001_s_at,0.0
202002_at,3.606509218626586e-07
202003_s_at,0.0
202004_x_at,0.0
202005_at,0.0
202006_at,0.0
202007_at,0.0
202008_s_at,0.0
202009_at,0.0
202010_s_at,0.0
202011_at,0.0
202012_s_at,0.0
202013_s_at,0.0
202014_at,0.0
202015_x_at,0.0
202016_at,0.0
202017_at,0.000141286915306077
202018_s_at,0.0
202019_s_at,0.0
202020_s_at,0.0
202021_x_at,0.0
202022_at,0.0
202023_at,1.3201717423895605e-06
202024_at,0.0
202025_x_at,0.0
202026_at,0.0
202027_at,0.0
202028_s_at,0.0
202029_x_at,0.0
202030_at,0.0
202031_s_at,4.341386236695154e-07
202032_s_at,0.0
202033_s_at,0.0
202034_x_at,0.0
202035_s_at,0.0
202036_s_at,6.270788072435001e-08
202037_s_at,0.0
202038_at,0.0
202039_at,5.739884064323866e-06
202040_s_at,9.480881210363064e-06
202041_s_at,0.0
202042_at,4.232881983928097e-08
202043_s_at,1.6536994198509313e-06
202044_at,0.0
202045_s_at,0.0
202046_s_at,0.0
202047_s_at,0.0
202048_s_at,1.584769786230273e-07
202049_s_at,0.0
202050_s_at,0.0
202051_s_at,4.3970074738460145e-08
202052_s_at,0.0
202053_s_at,0.0
202054_s_at,0.0
202055_at,0.0
202056_at,0.0
202057_at,0.0
202058_s_at,0.0
202059_s_at,0.0
202060_at,0.0
202061_s_at,0.0
202062_s_at,0.0
202063_s_at,0.0
202064_s_at,3.156059012741145e-08
202065_s_at,9.695563024212522e-12
202066_at,7.678839813032172e-08
202067_s_at,2.885784523563126e-07
202068_s_at,0.0
202069_s_at,0.0
202070_s_at,0.0
202071_at,0.0
202072_at,0.0
202073_at,0.0
202074_s_at,0.0
202075_s_at,0.0
202076_at,0.0
202077_at,0.0
202078_at,0.0
202079_s_at,0.0
202080_s_at,0.0
202081_at,0.0
202082_s_at,0.0
202083_s_at,0.0
202084_s_at,0.0
202085_at,0.0
202086_at,0.0
202087_s_at,0.0
202088_at,0.0
202089_s_at,0.0
202090_s_at,0.0
202091_at,0.0
202092_s_at,1.062200147863856e-05
202093_s_at,0.0
202094_at,0.0
202095_s_at,0.0
202096_s_at,0.0
202097_at,0.0
202098_s_at,0.0
202099_s_at,0.0
202100_at,0.0
202101_s_at,2.886751670222013e-06
202102_s_at,0.0
202103_at,5.981919115763677e-09
202104_s_at,0.0
202105_at,0.0
202106_at,0.0
202107_s_at,2.3878938711168662e-08
202108_at,0.0008144417080059026
202109_at,0.0
202110_at,0.0
202111_at,0.0
202112_at,3.60904580150894e-05
202113_s_at,0.0
202114_at,0.0
202115_s_at,6.598420978527377e-06
202116_at,0.0
202117_at,0.0
202118_s_at,0.0
202119_s_at,3.7663647076632383e-06
202120_x_at,0.0
202121_s_at,0.0
202122_s_at,0.0
202123_s_at,0.0
202124_s_at,0.0
202125_s_at,0.0
202126_at,0.00011015170330878436
202127_at,9.417539126490732e-07
202128_at,0.0
202129_s_at,8.644054714834727e-12
202130_at,0.0
202131_s_at,0.0
202132_at,1.8129103475469242e-08
202133_at,0.0
202134_s_at,9.037255782237708e-07
202135_s_at,0.00012001523403427031
202136_at,4.281418804607107e-07
202137_s_at,0.0
202138_x_at,0.0
202139_at,2.0845694602711965e-05
202140_s_at,0.0
202141_s_at,7.774999072237546e-06
202142_at,0.0
202143_s_at,0.0
202144_s_at,0.0
202145_at,2.1078521840135074e-08
202146_at,1.345938837000022e-07
202147_s_at,4.084107076066115e-06
202148_s_at,0.0004857996794359194
202149_at,2.22381459324113e-07
202150_s_at,0.0
202151_s_at,0.00010254160652016752
202152_x_at,0.0
202153_s_at,0.0
202154_x_at,0.0
202155_s_at,6.644159354940248e-06
202156_s_at,0.0
202157_s_at,0.0
202158_s_at,0.0
202159_at,2.5692873224935416e-06
202160_at,3.9272009637061715e-09
202161_at,0.0
202162_s_at,3.3423909696395027e-09
202163_s_at,0.0
202164_s_at,0.0
202165_at,0.0
202166_s_at,0.0
202167_s_at,0.0
202168_at,0.0
202169_s_at,0.0
202170_s_at,4.069459680287094e-06
202171_at,0.0
202172_at,1.189263509539194e-07
202173_s_at,3.3761939491036986e-05
202174_s_at,0.0
202175_at,6.287743897187273e-10
202176_at,0.0
202177_at,1.5162153728914259e-05
202178_at,0.0
202179_at,0.0
202180_s_at,6.822630885817457e-06
202181_at,0.0
202182_at,0.0
202183_s_at,0.0
202184_s_at,2.594933666444259e-07
202185_at,0.0
202186_x_at,0.0
202187_s_at,0.0
202188_at,9.864097182408709e-06
202189_x_at,0.0
202190_at,0.0
202191_s_at,0.0
202192_s_at,0.0
202193_at,0.0
202194_at,0.0
202195_s_at,1.0981381812650499e-07
202196_s_at,0.0
202197_at,1.4791061610326286e-05
202198_s_at,0.0
202199_s_at,6.786866400364739e-05
202200_s_at,0.0
202201_at,7.139711982082204e-09
202202_s_at,0.0
202203_s_at,0.0
202204_s_at,0.0
202205_at,0.0
202206_at,0.0
202207_at,0.0
202208_s_at,0.0
202209_at,0.0
202210_x_at,0.0
202211_at,1.6837009183163936e-11
202212_at,0.0
202213_s_at,0.0
202214_s_at,0.0
202215_s_at,1.5200358056879468e-06
202216_x_at,0.0
202217_at,3.2458497365675065e-07
202218_s_at,0.00013468948199428537
202219_at,0.0
202220_at,0.0
202221_s_at,0.0
202222_s_at,0.0
202223_at,1.6673800829037867e-07
202224_at,0.0
202225_at,0.0
202226_s_at,0.00119881098010156
202227_s_at,0.0
202228_s_at,0.0
202229_s_at,1.3059262953405879e-05
202230_s_at,2.191672496372761e-08
202231_at,0.0
202232_s_at,0.0
202233_s_at,0.0
202234_s_at,0.0
202235_at,0.0
202236_s_at,3.2104542626348723e-06
202237_at,0.0
202238_s_at,3.9867674502591146e-05
202239_at,0.0
202240_at,0.0
202241_at,0.0
202242_at,0.0
202243_s_at,0.0
202244_at,4.291338940984286e-06
202245_at,0.00020287580397445915
202246_s_at,0.0
202247_s_at,6.0763221857106295e-05
202248_at,3.6672240102190895e-08
202249_s_at,0.0
202250_s_at,0.0
202251_at,0.0
202252_at,3.89653296113508e-05
202253_s_at,0.0
202254_at,0.0
202255_s_at,0.0
202256_at,0.0
202257_s_at,0.0
202258_s_at,0.0
202259_s_at,8.86100021410022e-08
202260_s_at,0.0
202261_at,6.679700528395937e-09
202262_x_at,0.0
202263_at,0.0
202264_s_at,0.0
202265_at,0.0
202266_at,0.0
202267_at,0.0
202268_s_at,0.0
202269_x_at,0.0
202270_at,0.0
202271_at,0.0
202272_s_at,0.0
202273_at,0.0
202274_at,4.41299254395996e-07
202275_at,0.0
202276_at,0.0
202277_at,0.0
202278_s_at,0.0
202279_at,0.0
202280_at,0.0
202281_at,0.0
202282_at,0.0
202283_at,0.0
202284_s_at,5.477326125595887e-06
202285_s_at,0.0
202286_s_at,5.985406483808997e-08
202287_s_at,0.0
202288_at,0.0
202289_s_at,0.0
202290_at,0.0
202291_s_at,0.0
202292_x_at,1.190762982457709e-06
202293_at,0.0
202294_at,1.38473487446749e-07
202295_s_at,0.0
202296_s_at,4.7391376091285235e-07
202297_s_at,0.0
202298_at,0.0
202299_s_at,0.0
202300_at,0.0
202301_s_at,3.1203088072900506e-08
202302_s_at,0.0
202303_x_at,0.0
202304_at,3.3567158027607933e-09
202305_s_at,8.347403006625549e-10
202306_at,1.1308968838813133e-05
202307_s_at,0.0
202308_at,0.0
202309_at,0.0
202310_s_at,0.0
202311_s_at,0.0
202312_s_at,2.472978259684365e-05
202313_at,0.0
202314_at,2.1225150459914205e-07
202315_s_at,0.0
202316_x_at,0.0
202317_s_at,0.0
202318_s_at,0.0
202319_at,0.0
202320_at,0.0
202321_at,1.1364217791849283e-10
202322_s_at,0.0
202323_s_at,9.911550363036071e-09
202324_s_at,1.207728715014019e-05
202325_s_at,1.1866146732546148e-07
202326_at,0.0
202327_s_at,1.0548534849442905e-05
202328_s_at,0.0
202329_at,0.0
202330_s_at,0.0
202331_at,0.0
202332_at,0.0
202333_s_at,5.158161820681888e-08
202334_s_at,0.0
202335_s_at,0.0
202336_s_at,0.0
202337_at,0.0
202338_at,0.0
202339_at,0.0
202340_x_at,0.0
202341_s_at,8.738921295648329e-10
202342_s_at,0.0
202343_x_at,0.0
202344_at,6.842582304122265e-07
202345_s_at,0.0
202346_at,0.0
202347_s_at,0.0
202348_s_at,1.1865046693582463e-05
202349_at,0.0
202350_s_at,0.0
202351_at,1.0487299050010081e-06
202352_s_at,0.0
202353_s_at,0.0
202354_s_at,0.0
202355_s_at,0.0
202356_s_at,0.0
202357_s_at,0.0
202358_s_at,0.0
202359_s_at,6.806606007263917e-06
202360_at,0.0
202361_at,0.0
202362_at,4.566862259022549e-09
202363_at,0.0
202364_at,0.0
202365_at,0.0
202366_at,0.0
202367_at,0.0
202368_s_at,5.797624211639686e-05
202369_s_at,2.5855564590296034e-06
202370_s_at,0.0
202371_at,0.0
202372_at,8.00245004389036e-08
202373_s_at,0.0
202374_s_at,3.5573216086352784e-05
202375_at,3.9871671219503934e-07
202376_at,0.0
202377_at,0.0
202378_s_at,0.0
202379_s_at,0.0
202380_s_at,0.0
202381_at,0.0
202382_s_at,0.0
202383_at,1.1236349138243781e-10
202384_s_at,0.0
202385_s_at,0.0
202386_s_at,0.0
202387_at,7.998895234741253e-06
202388_at,0.0
202389_s_at,3.908375640692481e-06
202390_s_at,1.375467974863075e-07
202391_at,0.0
202392_s_at,7.722276824417341e-08
202393_s_at,0.0
202394_s_at,0.0
202395_at,0.0
202396_at,0.0
202397_at,0.0
202398_at,0.0
202399_s_at,0.0
202400_s_at,0.0
202401_s_at,0.0
202402_s_at,0.0
202403_s_at,0.0
202404_s_at,0.0
202405_at,0.0
202406_s_at,0.0
202407_s_at,0.0
202408_s_at,5.4295246866102235e-05
202409_at,0.0
202410_x_at,0.0
202411_at,6.0165630661159604e-05
202412_s_at,2.1618172846604594e-08
202413_s_at,0.0
202414_at,0.0
202415_s_at,0.0
202416_at,0.0
202417_at,0.0
202418_at,0.0
202419_at,0.0
202420_s_at,1.1345542124919352e-05
202421_at,0.0
202422_s_at,0.0
202423_at,0.0
202424_at,0.0
202425_x_at,1.525833031790454e-07
202426_s_at,2.437143244470432e-05
202427_s_at,0.0
202428_x_at,0.0
202429_s_at,0.0
202430_s_at,5.716667608656907e-07
202431_s_at,0.0
202432_at,2.625643844461813e-06
202433_at,0.0
202434_s_at,0.0
202435_s_at,0.0
202436_s_at,0.0
202437_s_at,0.0
202438_x_at,0.0
202439_s_at,0.0
202440_s_at,1.6768745913405985e-06
202441_at,0.0
202442_at,1.8938942677886339e-06
202443_x_at,0.0
202444_s_at,0.0
202445_s_at,0.0
202446_s_at,0.0
202447_at,1.3994856673936407e-06
202448_s_at,0.0
202449_s_at,0.0
202450_s_at,0.0
202451_at,0.0
202452_at,0.0
202453_s_at,5.7156845474493425e-08
202454_s_at,0.0
202455_at,0.0
202456_s_at,0.00020748236715007875
202457_s_at,5.782371548922632e-08
202458_at,0.0
202459_s_at,3.546030253585211e-07
202460_s_at,4.31314343125856e-06
202461_at,0.0
202462_s_at,0.0
202463_s_at,2.335415988203101e-06
202464_s_at,2.680954561808561e-05
202465_at,2.3606476758697683e-07
202466_at,0.0
202467_s_at,0.0
202468_s_at,0.0
202469_s_at,0.0
202470_s_at,0.0006906136118430003
202471_s_at,0.0
202472_at,0.0
202473_x_at,0.0
202474_s_at,5.439575506394477e-06
202475_at,0.0
202476_s_at,0.0
202477_s_at,9.130420612567032e-05
202478_at,0.0
202479_s_at,0.0
202480_s_at,0.0
202481_at,6.414776336388865e-09
202482_x_at,7.863856795092301e-06
202483_s_at,0.0
202484_s_at,0.0
202485_s_at,0.0
202486_at,0.0
202487_s_at,0.0
202488_s_at,0.0
202489_s_at,0.0
202490_at,5.219356859003451e-07
202491_s_at,0.0
202492_at,0.0
202493_x_at,0.0
202494_at,8.937552525327858e-06
202495_at,4.6151885315570504e-08
202496_at,0.0
202497_x_at,0.0
202498_s_at,0.0
202499_s_at,0.0
202500_at,2.3586137763340865e-06
202501_at,0.0
202502_at,5.68198839866372e-07
202503_s_at,5.917605880062629e-06
202504_at,0.0
202505_at,8.738667805045703e-06
202506_at,0.0
202507_s_at,2.0931894793447358e-07
202508_s_at,0.0
202509_s_at,2.8094075672721608e-06
202510_s_at,0.0
202511_s_at,1.2082352115345784e-06
202512_s_at,0.0
202513_s_at,0.0
202514_at,0.0
202515_at,1.3931666293142398e-05
202516_s_at,0.0
202517_at,0.0
202518_at,0.0
202519_at,0.0
202520_s_at,0.0
202521_at,0.0
202522_at,0.0
202523_s_at,0.0
202524_s_at,0.0
202525_at,0.0
202526_at,2.1051878309419856e-06
202527_s_at,7.123573448551876e-08
202528_at,0.0
202529_at,0.0
202530_at,0.0
202531_at,0.0
202532_s_at,0.0
202533_s_at,0.0
202534_x_at,0.0
202535_at,0.0005436115431552989
202536_at,2.0726347549425954e-08
202537_s_at,0.0
202538_s_at,0.0
202539_s_at,1.0000742950497723e-07
202540_s_at,6.759605133903946e-09
202541_at,4.590238096685927e-09
202542_s_at,3.311335497538264e-05
202543_s_at,0.0
202544_at,0.0
202545_at,0.0
202546_at,1.2187057458844952e-07
202547_s_at,0.0
202548_s_at,0.0
202549_at,3.2952885693963e-07
202550_s_at,0.0
202551_s_at,9.206861648268462e-09
202552_s_at,3.2454578081663055e-06
202553_s_at,0.0
202554_s_at,0.0
202555_s_at,0.0
202556_s_at,0.0
202557_at,0.0
202558_s_at,0.0
202559_x_at,0.0
202560_s_at,0.0
202561_at,0.0
202562_s_at,0.0
202563_at,0.0
202564_x_at,0.0
202565_s_at,0.0
202566_s_at,5.21584440323145e-07
202567_at,0.00011627536337033448
202568_s_at,0.0
202569_s_at,0.0
202570_s_at,2.3814108605481907e-05
202571_s_at,0.0
202572_s_at,2.570696656145169e-06
202573_at,1.7912837191551172e-06
202574_s_at,0.0
202575_at,0.0
202576_s_at,0.0
202577_s_at,8.548469005459137e-08
202578_s_at,0.0
202579_x_at,0.0
202580_x_at,0.0
202581_at,0.0
202582_s_at,5.012813147496994e-05
202583_s_at,0.0
202584_at,0.0
202585_s_at,0.0
202586_at,1.3347260476908918e-05
202587_s_at,1.7085444878085923e-08
202588_at,0.0
202589_at,0.0
202590_s_at,0.0
202591_s_at,0.0
202592_at,0.0
202593_s_at,9.105809845490516e-07
202594_at,0.0
202595_s_at,0.0
202596_at,0.0
202597_at,1.2719351930457325e-10
202598_at,0.0
202599_s_at,0.0
202600_s_at,0.0
202601_s_at,0.0
202602_s_at,0.0
202603_at,0.0
202604_x_at,0.0
202605_at,1.8726277430158126e-06
202606_s_at,9.549269798084638e-08
202607_at,0.0
202608_s_at,0.0
202609_at,2.987967386398097e-06
202610_s_at,0.0
202611_s_at,0.0
202612_s_at,0.0
202613_at,0.0
202614_at,0.0
202615_at,0.0
202616_s_at,0.0
202617_s_at,0.0
202618_s_at,0.0
202619_s_at,0.00010215894485457343
202620_s_at,0.0
202621_at,8.224387406131795e-06
202622_s_at,2.632877024211114e-06
202623_at,4.051237777297211e-06
202624_s_at,0.0
202625_at,0.0
202626_s_at,0.0
202627_s_at,9.017176621858324e-07
202628_s_at,0.0
202629_at,8.987319456172429e-07
202630_at,0.0
202631_s_at,0.0
202632_at,4.4716641300832096e-05
202633_at,0.0
202634_at,0.0
202635_s_at,0.0
202636_at,5.6800705903947395e-05
202637_s_at,0.0
202638_s_at,0.0
202639_s_at,0.0
202640_s_at,0.0
202641_at,0.0
202642_s_at,0.0
202643_s_at,3.782182943250553e-06
202644_s_at,0.0
202645_s_at,0.0
202646_s_at,0.0
202647_s_at,3.540998034834746e-07
202648_at,0.0
202649_x_at,0.0
202650_s_at,0.0
202651_at,0.0
202652_at,0.0
202653_s_at,0.0
202654_x_at,0.0
202655_at,2.606319244215682e-07
202656_s_at,0.0
202657_s_at,0.0
202658_at,7.939074113666923e-09
202659_at,1.5728592755725286e-06
202660_at,1.0697224406465449e-09
202661_at,0.0
202662_s_at,0.0
202663_at,2.212091815740735e-07
202664_at,0.0
202665_s_at,0.0
202666_s_at,5.351819884487296e-06
202667_s_at,0.0
202668_at,0.0
202669_s_at,2.7674853602778305e-05
202670_at,0.0
202671_s_at,0.0
202672_s_at,0.0
202673_at,0.0
202674_s_at,0.0
202675_at,0.0
202676_x_at,0.0
202677_at,0.0
202678_at,0.0
202679_at,7.687019435949034e-08
202680_at,0.0
202681_at,6.8602716683188895e-09
202682_s_at,0.0
202683_s_at,3.225816282222542e-09
202684_s_at,0.0
202685_s_at,0.0
202686_s_at,0.0
202687_s_at,0.0
202688_at,0.0
202689_at,0.0002804738172112527
202690_s_at,0.0
202691_at,2.404429727321315e-08
202692_s_at,0.0
202693_s_at,0.0
202694_at,5.408223569047849e-07
202695_s_at,5.779843170920728e-10
202696_at,0.0
202697_at,0.0
202698_x_at,0.001418231666393469
202699_s_at,0.0
202700_s_at,0.0
202701_at,1.4659893370625454e-05
202702_at,0.0
202703_at,5.0381525107337865e-06
202704_at,0.0
202705_at,0.0
202706_s_at,0.0
